BP_A_bin	BP_B_bin	R2
27950000	30540000	0.22541657142857144
27950000	30550000	0.217687
27950000	30560000	0.23877633333333334
27950000	30570000	0.3153375
27950000	30580000	0.260059375
27950000	30590000	0.2622792857142857
27950000	30600000	0.38424318181818184
27950000	30620000	0.280671
27950000	30630000	0.2535365
27950000	30640000	0.2821825
27950000	30650000	0.25593
27950000	30660000	0.30027872727272725
27950000	30670000	0.3315069
27950000	30680000	0.300817
27950000	30690000	0.27737866666666666
27950000	30700000	0.28833914285714285
27950000	30710000	0.23518650000000002
27950000	30720000	0.250359
27950000	30730000	0.334372
27950000	30740000	0.30102675
27950000	30750000	0.469032
27950000	30760000	0.42144
27950000	30770000	0.366748
27950000	30780000	0.3832835
27950000	30790000	0.27291699999999997
27950000	30800000	0.206612
27950000	30810000	0.2704924
27950000	30820000	0.2833525
27950000	30830000	0.27391475
27950000	30840000	0.2618785
27950000	30850000	0.2237117142857143
27950000	30860000	0.28050633333333336
27950000	30870000	0.28294366666666665
27950000	30880000	0.297841
27950000	30900000	0.2544883333333333
27950000	30910000	0.27543375
27950000	30920000	0.2796241428571428
27950000	30930000	0.609419
27950000	30940000	0.22850220000000002
27950000	30950000	0.24273066666666665
27950000	30960000	0.421879625
27950000	30970000	0.2874915714285714
27950000	30980000	0.217251
27950000	30990000	0.2808475555555556
27950000	31000000	0.29795733333333335
27950000	31010000	0.40029775
27950000	31020000	0.20605114285714285
27950000	31030000	0.2677175
27950000	31040000	0.265247
27950000	31050000	0.267559
27950000	31060000	0.237383875
27950000	31080000	0.251785
27950000	31090000	0.3551238
27950000	31110000	0.26240166666666664
27950000	31120000	0.43125877777777777
27950000	31130000	0.281274
27950000	31150000	0.295297
27950000	31220000	0.28925633333333334
27950000	31230000	0.209473
27950000	31240000	0.561832
27950000	31250000	0.363666
27950000	31280000	0.2670045
27950000	31290000	0.352082
27950000	31300000	0.43165633333333336
27950000	31330000	0.28032975
27950000	31340000	0.29332975
27950000	31360000	0.2605572
27950000	31370000	0.357353
27950000	31380000	0.24055700000000002
27950000	31390000	0.388282
27950000	31400000	0.4292885
27950000	31410000	0.35485000000000005
27950000	31420000	0.33351600000000003
27950000	31440000	0.272507
27950000	31450000	0.22655233333333333
27950000	31470000	0.22422999999999998
27950000	31480000	0.228223
27950000	31510000	0.201217
27950000	31520000	0.248794
27950000	31530000	0.22591066666666668
27950000	31540000	0.2309892
27950000	31560000	0.251282
27950000	31570000	0.247607
27950000	31590000	0.239595
27950000	31600000	0.50953375
27950000	31610000	0.35924849999999997
27950000	31620000	0.4819096666666667
27950000	31640000	0.28203275
27950000	31660000	0.31863233333333335
27950000	31670000	0.25385040000000003
27950000	31680000	0.2883826666666667
27950000	31690000	0.31869333333333333
27950000	31700000	0.29326557142857146
27950000	31710000	0.21416633333333335
27950000	31720000	0.23752420000000002
27950000	31730000	0.24908275
27950000	31740000	0.28573925
27950000	31760000	0.20595766666666668
27950000	31790000	0.2968323333333333
27950000	31810000	0.20595766666666668
27950000	31820000	0.4254525
27950000	31840000	0.304297
27950000	31850000	0.219779
27950000	31860000	0.286638
27950000	31870000	0.345356
27950000	31880000	0.32321325
27950000	31900000	0.20393266666666668
27950000	31910000	0.2194535
27960000	27960000	0.573031
27960000	27970000	0.2632005
27960000	27980000	0.22974333333333333
27960000	28010000	0.204649
27960000	28020000	0.2736078
27960000	28050000	0.24950540000000002
27960000	28060000	0.2421375
27960000	28080000	0.224031
27960000	28090000	0.247389
27960000	28100000	0.25373433333333334
27960000	28130000	0.295479
27960000	28140000	0.253585
27960000	28160000	0.215909
27960000	28200000	0.3807085
27960000	28230000	0.341676
27960000	28240000	0.297477
27960000	28280000	0.325936
27960000	28290000	0.204649
27960000	28310000	0.33727100000000004
27960000	28330000	0.262032
27960000	28370000	0.3352933333333333
27960000	28380000	0.452381
27960000	28390000	0.3058465
27960000	28410000	0.231499
27960000	28440000	0.266294
27960000	28470000	0.2025
27960000	28490000	0.245893
27960000	28510000	0.24261300000000002
27960000	28520000	0.2610805
27960000	28530000	0.214286
27960000	28540000	0.5144259999999999
27960000	28550000	0.206299
27960000	28600000	0.47619
27960000	28630000	0.288136
27960000	28640000	0.281811
27960000	28660000	0.204649
27960000	28700000	0.295479
27960000	28710000	0.21897466666666665
27960000	28760000	0.280405
27960000	28780000	0.418576
27960000	28790000	0.239249
27960000	28830000	0.297477
27960000	28840000	0.230888
27960000	28850000	0.204649
27960000	28860000	0.2025
27960000	28870000	0.278015
27960000	28880000	0.253509
27960000	28900000	0.217687
27960000	28920000	0.2025
27960000	28930000	0.204649
27960000	28940000	0.22417033333333336
27960000	28960000	0.2025
27960000	28980000	0.522683
27960000	28990000	0.2025
27960000	29010000	0.25345300000000004
27960000	29020000	0.2482425
27960000	29030000	0.2025
27960000	29040000	0.33482375
27960000	29060000	0.369704
27960000	29080000	0.311899
27960000	29090000	0.278015
27960000	29100000	0.204649
27960000	29110000	0.25493259999999995
27960000	29150000	0.268528
27960000	29180000	0.315476
27960000	29210000	0.204649
27960000	29230000	0.356371
27960000	29250000	0.37669
27960000	29260000	0.416961
27960000	29270000	0.204649
27960000	29280000	0.2025
27960000	29290000	0.2025
27960000	29310000	0.339367
27960000	29320000	0.25206799999999996
27960000	29330000	0.32416900000000004
27960000	29340000	0.486323
27960000	29350000	0.204649
27960000	29360000	0.289575
27960000	29370000	0.2958385
27960000	29390000	0.28873566666666667
27960000	29430000	0.2025
27960000	29480000	0.32102566666666665
27960000	29550000	0.2293955
27960000	29560000	0.204649
27960000	29570000	0.24979400000000002
27960000	29580000	0.204649
27960000	29630000	0.2035745
27960000	29650000	0.460714
27960000	29660000	0.2282545
27960000	29670000	0.223028
27960000	29680000	0.22227550000000001
27960000	29720000	0.2706746666666667
27960000	29740000	0.633333
27960000	29750000	0.460714
27960000	29760000	0.2025
27960000	29780000	0.24555549999999998
27960000	29820000	0.3119205
27960000	29890000	0.311632
27960000	29900000	0.226891
27960000	29910000	0.257551
27960000	29990000	0.276316
27960000	30000000	0.221538
27960000	30020000	0.245672
27960000	30040000	0.30189366666666667
27960000	30060000	0.3212993333333333
27960000	30090000	0.215909
27960000	30120000	0.249513
27960000	30150000	0.327485
27960000	30160000	0.214286
27960000	30200000	0.443717
27960000	30210000	0.26824
27960000	30220000	0.295479
27960000	30240000	0.4767315
27960000	30320000	0.36005
27960000	30330000	0.218838
27960000	30340000	0.210104
27960000	30390000	0.314286
27960000	30400000	0.2887735
27960000	30410000	0.256528
27960000	30430000	0.345752
27960000	30460000	0.253509
27960000	30490000	0.217687
27960000	30520000	0.204649
27960000	30570000	0.2348
27960000	30590000	0.2284015
27960000	30600000	0.27931
27960000	30620000	0.255754
27960000	30660000	0.27246833333333337
27960000	30670000	0.26536533333333334
27960000	30680000	0.204649
27960000	30700000	0.4336995
27960000	30740000	0.236787
27960000	30750000	0.215909
27960000	30790000	0.258487
27960000	30800000	0.211892
27960000	30810000	0.226891
27960000	30820000	0.293333
27960000	30830000	0.24140433333333333
27960000	30840000	0.204007
27960000	30850000	0.204649
27960000	30900000	0.257508
27960000	30910000	0.259871
27960000	30920000	0.215242
27960000	30930000	0.302521
27960000	30940000	0.261223
27960000	31000000	0.218838
27960000	31020000	0.204649
27960000	31060000	0.20119
27960000	31100000	0.261223
27960000	31120000	0.3572065
27960000	31210000	0.49151900000000004
27960000	31220000	0.27317166666666665
27960000	31230000	0.23583149999999997
27960000	31280000	0.362547
27960000	31290000	0.47619
27960000	31330000	0.34607933333333335
27960000	31340000	0.247678
27960000	31360000	0.20756233333333332
27960000	31390000	0.359389
27960000	31400000	0.354614
27960000	31410000	0.205882
27960000	31420000	0.204649
27960000	31470000	0.29935049999999996
27960000	31480000	0.233333
27960000	31490000	0.353326
27960000	31530000	0.25681699999999996
27960000	31540000	0.212019
27960000	31570000	0.204649
27960000	31590000	0.36005
27960000	31600000	0.22739199999999998
27960000	31620000	0.289237
27960000	31630000	0.259215
27960000	31660000	0.452381
27960000	31670000	0.217687
27960000	31680000	0.20957550000000003
27960000	31690000	0.2025
27960000	31700000	0.34073
27960000	31710000	0.249513
27960000	31740000	0.215909
27960000	31810000	0.232295
27960000	31830000	0.239249
27960000	31850000	0.2117435
27960000	31860000	0.3024445
27960000	31880000	0.41421600000000003
27960000	31890000	0.24769433333333332
27970000	27970000	0.298559
27970000	27980000	0.4850095
27970000	28000000	0.2491395
27970000	28010000	0.23370449999999998
27970000	28050000	0.2638242
27970000	28070000	0.27551366666666666
27970000	28080000	0.478261
27970000	28090000	0.269841
27970000	28100000	0.232295
27970000	28140000	0.289933
27970000	28170000	0.229498
27970000	28180000	0.24456866666666666
27970000	28210000	0.2842155
27970000	28230000	0.340961
27970000	28240000	0.201217
27970000	28250000	0.23717549999999998
27970000	28260000	0.3013595
27970000	28280000	0.203313
27970000	28290000	0.206612
27970000	28310000	0.24973900000000002
27970000	28330000	0.229498
27970000	28350000	0.360639
27970000	28370000	0.30303
27970000	28410000	0.291432
27970000	28430000	0.244281
27970000	28460000	0.206612
27970000	28480000	0.226891
27970000	28500000	0.229498
27970000	28510000	0.217491
27970000	28540000	0.235297
27970000	28560000	0.457812
27970000	28570000	0.229498
27970000	28580000	0.454545
27970000	28610000	0.22018
27970000	28620000	0.342857
27970000	28640000	0.322365
27970000	28660000	0.478261
27970000	28690000	0.241626
27970000	28700000	0.404959
27970000	28710000	0.206612
27970000	28720000	0.333102
27970000	28730000	0.315559
27970000	28750000	0.226891
27970000	28770000	0.229498
27970000	28780000	0.3293605
27970000	28790000	0.27892825
27970000	28800000	0.243624
27970000	28810000	0.634921
27970000	28830000	0.404959
27970000	28840000	0.204649
27970000	28850000	0.302542
27970000	28860000	0.243321
27970000	28880000	0.234043
27970000	28890000	0.609419
27970000	28900000	0.2310035
27970000	28910000	0.213534
27970000	28920000	0.2056305
27970000	28930000	0.313846
27970000	28940000	0.26108549999999997
27970000	28950000	0.20441266666666666
27970000	28960000	0.5295633333333333
27970000	28990000	0.3400203333333333
27970000	29000000	0.211939
27970000	29020000	0.243353
27970000	29030000	0.35082
27970000	29040000	0.206612
27970000	29050000	0.264886
27970000	29060000	0.206612
27970000	29100000	0.206612
27970000	29110000	0.228786
27970000	29120000	0.219511
27970000	29130000	0.226891
27970000	29150000	0.26338
27970000	29160000	0.315284
27970000	29190000	0.24314650000000002
27970000	29210000	0.23609950000000002
27970000	29230000	0.470618
27970000	29240000	0.24851466666666666
27970000	29270000	0.207202
27970000	29280000	0.49335399999999996
27970000	29290000	0.3133925
27970000	29310000	0.33986
27970000	29320000	0.266648
27970000	29340000	0.290909
27970000	29350000	0.203313
27970000	29370000	0.2286965
27970000	29380000	0.2786535
27970000	29390000	0.2379172
27970000	29400000	0.316116
27970000	29430000	0.303105
27970000	29450000	0.271679
27970000	29460000	0.452381
27970000	29490000	0.2649346666666667
27970000	29510000	0.2667006666666667
27970000	29520000	0.327785
27970000	29540000	0.216473
27970000	29550000	0.25631966666666667
27970000	29560000	0.206612
27970000	29570000	0.229498
27970000	29580000	0.2049625
27970000	29600000	0.315559
27970000	29610000	0.254291
27970000	29630000	0.289933
27970000	29660000	0.204176
27970000	29670000	0.282215
27970000	29680000	0.229498
27970000	29700000	0.219048
27970000	29730000	0.2562905
27970000	29740000	0.302542
27970000	29780000	0.5659040000000001
27970000	29790000	0.23141
27970000	29800000	0.331755
27970000	29810000	0.2531715
27970000	29820000	0.452288
27970000	29850000	0.301423
27970000	29890000	0.3158105
27970000	29900000	0.2533015
27970000	30020000	0.219558
27970000	30040000	0.216389
27970000	30060000	0.251998
27970000	30070000	0.229498
27970000	30110000	0.2960295
27970000	30140000	0.229498
27970000	30150000	0.609419
27970000	30160000	0.610935
27970000	30170000	0.208642
27970000	30200000	0.220779
27970000	30210000	0.263856
27970000	30220000	0.381768
27970000	30330000	0.216389
27970000	30340000	0.218664
27970000	30350000	0.28908066666666665
27970000	30360000	0.236364
27970000	30410000	0.32407
27970000	30440000	0.203313
27970000	30460000	0.222078
27970000	30490000	0.220779
27970000	30520000	0.260401
27970000	30530000	0.610935
27970000	30540000	0.369748
27970000	30570000	0.226288
27970000	30580000	0.260213
27970000	30590000	0.218722
27970000	30600000	0.231805
27970000	30620000	0.229498
27970000	30630000	0.287881
27970000	30660000	0.26771433333333333
27970000	30680000	0.206612
27970000	30740000	0.3031045
27970000	30790000	0.290909
27970000	30800000	0.206612
27970000	30820000	0.270867
27970000	30830000	0.207792
27970000	30880000	0.302542
27970000	30890000	0.3021315
27970000	30900000	0.290147
27970000	30910000	0.304833
27970000	30920000	0.3125525
27970000	30930000	0.229498
27970000	30960000	0.229498
27970000	30990000	0.316116
27970000	31000000	0.216389
27970000	31030000	0.22819450000000002
27970000	31050000	0.244321
27970000	31060000	0.207792
27970000	31090000	0.290909
27970000	31120000	0.204649
27970000	31220000	0.24598199999999998
27970000	31240000	0.343655
27970000	31290000	0.610935
27970000	31300000	0.269841
27970000	31330000	0.5610317499999999
27970000	31340000	0.226891
27970000	31350000	0.452381
27970000	31360000	0.21934599999999999
27970000	31370000	0.360639
27970000	31380000	0.2798616
27970000	31400000	0.23170600000000002
27970000	31410000	0.229498
27970000	31420000	0.218055
27970000	31440000	0.216039
27970000	31450000	0.218055
27970000	31460000	0.404959
27970000	31490000	0.203313
27970000	31510000	0.22748449999999998
27970000	31530000	0.229498
27970000	31540000	0.206612
27970000	31560000	0.262921
27970000	31570000	0.206612
27970000	31590000	0.226891
27970000	31600000	0.206612
27970000	31610000	0.236364
27970000	31620000	0.229498
27970000	31640000	0.23494099999999998
27970000	31650000	0.203906
27970000	31660000	0.454545
27970000	31670000	0.343368
27970000	31680000	0.203313
27970000	31690000	0.218182
27970000	31700000	0.229498
27970000	31710000	0.226891
27970000	31720000	0.229498
27970000	31730000	0.2694395
27970000	31750000	0.213301
27970000	31810000	0.2297865
27970000	31820000	0.232295
27970000	31840000	0.2593684
27970000	31850000	0.285352
27970000	31870000	0.226891
27970000	31880000	0.27091750000000003
27980000	27980000	0.45336119999999996
27980000	28010000	0.20814975
27980000	28020000	0.20457
27980000	28030000	0.220779
27980000	28040000	0.28712066666666664
27980000	28050000	0.22968725
27980000	28060000	0.210815
27980000	28070000	0.22500024999999998
27980000	28080000	0.348273
27980000	28090000	0.269841
27980000	28100000	0.221453
27980000	28110000	0.229498
27980000	28120000	0.424518
27980000	28130000	0.3846217142857143
27980000	28140000	0.2359175
27980000	28150000	0.2721775
27980000	28160000	0.233333
27980000	28180000	0.424961
27980000	28190000	0.24616300000000002
27980000	28200000	0.760304
27980000	28210000	0.26286360000000003
27980000	28230000	0.28421775
27980000	28240000	0.20600619999999997
27980000	28250000	0.20393266666666668
27980000	28260000	0.21863549999999998
27980000	28290000	0.24527966666666667
